threshold,predicted_positive,precision,recall,tp,fp,tn,fn
0.9368582367897034,185,0.9783783783783784,0.45707070707070707,181,4,2120,215
0.9358546733856201,186,0.978494623655914,0.4595959595959596,182,4,2120,214
0.9339303374290466,187,0.9786096256684492,0.4621212121212121,183,4,2120,213
0.9330056309700012,188,0.9787234042553191,0.46464646464646464,184,4,2120,212
0.9329530596733093,189,0.9788359788359788,0.4671717171717172,185,4,2120,211
0.9329330921173096,190,0.9789473684210527,0.4696969696969697,186,4,2120,210
0.9319591522216797,191,0.9790575916230366,0.4722222222222222,187,4,2120,209
0.9308879971504211,192,0.9791666666666666,0.47474747474747475,188,4,2120,208
0.9300702810287476,193,0.9792746113989638,0.4772727272727273,189,4,2120,207
0.9289484620094299,194,0.979381443298969,0.4797979797979798,190,4,2120,206
0.9287965297698975,195,0.9794871794871794,0.4823232323232323,191,4,2120,205
0.9283866286277771,196,0.9795918367346939,0.48484848484848486,192,4,2120,204
0.9283242225646973,197,0.9796954314720813,0.48737373737373735,193,4,2120,203
0.9270284175872803,198,0.9797979797979798,0.4898989898989899,194,4,2120,202
0.9267577528953552,199,0.9798994974874372,0.49242424242424243,195,4,2120,201
0.9265661239624023,200,0.98,0.494949494949495,196,4,2120,200
0.9259101748466492,201,0.9800995024875622,0.49747474747474746,197,4,2120,199
0.9247182011604309,202,0.9801980198019802,0.5,198,4,2120,198
0.9217532277107239,203,0.9802955665024631,0.5025252525252525,199,4,2120,197
0.9189533591270447,204,0.9803921568627451,0.5050505050505051,200,4,2120,196
0.9189305305480957,205,0.9804878048780488,0.5075757575757576,201,4,2120,195
0.9177941083908081,206,0.9805825242718447,0.51010101010101,202,4,2120,194
0.9176207184791565,207,0.9806763285024155,0.5126262626262627,203,4,2120,193
0.913872480392456,208,0.9807692307692307,0.5151515151515151,204,4,2120,192
0.9080856442451477,209,0.9808612440191388,0.5176767676767676,205,4,2120,191
0.9080146551132202,210,0.9809523809523809,0.5202020202020202,206,4,2120,190
0.9067761301994324,211,0.981042654028436,0.5227272727272727,207,4,2120,189
0.9046381115913391,212,0.9811320754716981,0.5252525252525253,208,4,2120,188
0.9044075608253479,213,0.9812206572769953,0.5277777777777778,209,4,2120,187
0.9027831554412842,214,0.9813084112149533,0.5303030303030303,210,4,2120,186
0.9019952416419983,215,0.9813953488372092,0.5328282828282829,211,4,2120,185
0.9018789529800415,217,0.9815668202764977,0.5378787878787878,213,4,2120,183
0.9004329442977905,218,0.981651376146789,0.5404040404040404,214,4,2120,182
0.8991791009902954,219,0.9817351598173516,0.5429292929292929,215,4,2120,181
0.8988759517669678,220,0.9818181818181818,0.5454545454545454,216,4,2120,180
0.8977095484733582,221,0.9819004524886877,0.547979797979798,217,4,2120,179
0.8972904682159424,222,0.9819819819819819,0.5505050505050505,218,4,2120,178
0.8957254886627197,223,0.9820627802690582,0.553030303030303,219,4,2120,177
0.8913446068763733,224,0.9821428571428571,0.5555555555555556,220,4,2120,176
0.8912772536277771,225,0.9777777777777777,0.5555555555555556,220,5,2119,176
0.8906309604644775,226,0.9778761061946902,0.5580808080808081,221,5,2119,175
0.8898861408233643,227,0.9779735682819384,0.5606060606060606,222,5,2119,174
0.8893542289733887,228,0.9780701754385965,0.5631313131313131,223,5,2119,173
0.8861631155014038,229,0.9781659388646288,0.5656565656565656,224,5,2119,172
0.8851970434188843,230,0.9782608695652174,0.5681818181818182,225,5,2119,171
0.8847513198852539,231,0.9783549783549783,0.5707070707070707,226,5,2119,170
0.8832739591598511,232,0.978448275862069,0.5732323232323232,227,5,2119,169
0.8814488053321838,233,0.9785407725321889,0.5757575757575758,228,5,2119,168
0.8801863193511963,234,0.9786324786324786,0.5782828282828283,229,5,2119,167
0.8788593411445618,235,0.9787234042553191,0.5808080808080808,230,5,2119,166
0.8785975575447083,236,0.9745762711864406,0.5808080808080808,230,6,2118,166
0.872236430644989,237,0.9746835443037974,0.5833333333333334,231,6,2118,165
0.8711525201797485,238,0.9747899159663865,0.5858585858585859,232,6,2118,164
0.8704673647880554,239,0.9748953974895398,0.5883838383838383,233,6,2118,163
0.8657330870628357,240,0.975,0.5909090909090909,234,6,2118,162
0.8649727702140808,241,0.975103734439834,0.5934343434343434,235,6,2118,161
0.8625074625015259,242,0.9752066115702479,0.5959595959595959,236,6,2118,160
0.8619078993797302,243,0.9753086419753086,0.5984848484848485,237,6,2118,159
0.8602638244628906,244,0.9754098360655737,0.601010101010101,238,6,2118,158
0.8574989438056946,245,0.9755102040816327,0.6035353535353535,239,6,2118,157
0.8553475141525269,246,0.975609756097561,0.6060606060606061,240,6,2118,156
0.8551434278488159,247,0.9757085020242915,0.6085858585858586,241,6,2118,155
0.8550395965576172,250,0.964,0.6085858585858586,241,9,2115,155
0.8542020320892334,251,0.9641434262948207,0.6111111111111112,242,9,2115,154
0.852984607219696,252,0.9642857142857143,0.6136363636363636,243,9,2115,153
0.8525702953338623,253,0.9644268774703557,0.6161616161616161,244,9,2115,152
0.8506898880004883,255,0.9647058823529412,0.6212121212121212,246,9,2115,150
0.8412560224533081,256,0.96484375,0.6237373737373737,247,9,2115,149
0.8366554379463196,257,0.9649805447470817,0.6262626262626263,248,9,2115,148
0.8357718586921692,258,0.9612403100775194,0.6262626262626263,248,10,2114,148
0.8333045840263367,259,0.9613899613899614,0.6287878787878788,249,10,2114,147
0.8321008682250977,260,0.9615384615384616,0.6313131313131313,250,10,2114,146
0.8289141654968262,261,0.9616858237547893,0.6338383838383839,251,10,2114,145
0.8266783952713013,262,0.9618320610687023,0.6363636363636364,252,10,2114,144
0.8211655616760254,263,0.9619771863117871,0.6388888888888888,253,10,2114,143
0.8181129693984985,264,0.9621212121212122,0.6414141414141414,254,10,2114,142
0.8134256601333618,265,0.9622641509433962,0.6439393939393939,255,10,2114,141
0.812454879283905,266,0.9624060150375939,0.6464646464646465,256,10,2114,140
0.8112207055091858,267,0.9588014981273408,0.6464646464646465,256,11,2113,140
0.8095502853393555,268,0.9589552238805971,0.648989898989899,257,11,2113,139
0.807988166809082,269,0.9591078066914498,0.6515151515151515,258,11,2113,138
0.804742157459259,270,0.9592592592592593,0.6540404040404041,259,11,2113,137
0.8023765683174133,271,0.959409594095941,0.6565656565656566,260,11,2113,136
0.8008930087089539,272,0.9558823529411765,0.6565656565656566,260,12,2112,136
0.7967749238014221,273,0.9560439560439561,0.6590909090909091,261,12,2112,135
0.7947949171066284,274,0.9562043795620438,0.6616161616161617,262,12,2112,134
0.7917249798774719,275,0.9527272727272728,0.6616161616161617,262,13,2111,134
0.7884082794189453,276,0.9528985507246377,0.6641414141414141,263,13,2111,133
0.7870107293128967,277,0.9530685920577617,0.6666666666666666,264,13,2111,132
0.782627522945404,278,0.9532374100719424,0.6691919191919192,265,13,2111,131
0.7816400527954102,279,0.953405017921147,0.6717171717171717,266,13,2111,130
0.777135968208313,280,0.9535714285714286,0.6742424242424242,267,13,2111,129
0.7761500477790833,281,0.9537366548042705,0.6767676767676768,268,13,2111,128
0.7725951075553894,282,0.9539007092198581,0.6792929292929293,269,13,2111,127
0.7705661654472351,286,0.9440559440559441,0.6818181818181818,270,16,2108,126
0.7645543217658997,287,0.9442508710801394,0.6843434343434344,271,16,2108,125
0.7638736963272095,288,0.9409722222222222,0.6843434343434344,271,17,2107,125
0.7617735862731934,289,0.9377162629757786,0.6843434343434344,271,18,2106,125
0.7574766278266907,290,0.9379310344827586,0.6868686868686869,272,18,2106,124
0.7543937563896179,291,0.9381443298969072,0.6893939393939394,273,18,2106,123
0.7539195418357849,292,0.9383561643835616,0.6919191919191919,274,18,2106,122
0.7495112419128418,293,0.9351535836177475,0.6919191919191919,274,19,2105,122
0.7490308880805969,294,0.935374149659864,0.6944444444444444,275,19,2105,121
0.7483500838279724,295,0.9322033898305084,0.6944444444444444,275,20,2104,121
0.7455519437789917,296,0.9324324324324325,0.696969696969697,276,20,2104,120
0.7438430190086365,297,0.9326599326599326,0.6994949494949495,277,20,2104,119
0.7410275936126709,298,0.9328859060402684,0.702020202020202,278,20,2104,118
0.738507866859436,299,0.9331103678929766,0.7045454545454546,279,20,2104,117
0.7358564734458923,300,0.9333333333333333,0.7070707070707071,280,20,2104,116
0.7334292531013489,301,0.9335548172757475,0.7095959595959596,281,20,2104,115
0.7301955819129944,302,0.9337748344370861,0.7121212121212122,282,20,2104,114
0.7253823280334473,303,0.933993399339934,0.7146464646464646,283,20,2104,113
0.7199880480766296,304,0.930921052631579,0.7146464646464646,283,21,2103,113
0.7183160185813904,305,0.9311475409836065,0.7171717171717171,284,21,2103,112
0.7144502997398376,306,0.9313725490196079,0.7196969696969697,285,21,2103,111
0.7139749526977539,307,0.9315960912052117,0.7222222222222222,286,21,2103,110
0.7025287747383118,308,0.9318181818181818,0.7247474747474747,287,21,2103,109
0.6986724138259888,309,0.9288025889967637,0.7247474747474747,287,22,2102,109
0.6920424699783325,310,0.9290322580645162,0.7272727272727273,288,22,2102,108
0.6807430982589722,311,0.9292604501607717,0.7297979797979798,289,22,2102,107
0.6785409450531006,312,0.9294871794871795,0.7323232323232324,290,22,2102,106
0.6779443621635437,313,0.9297124600638977,0.7348484848484849,291,22,2102,105
0.6697258353233337,314,0.9299363057324841,0.7373737373737373,292,22,2102,104
0.6629252433776855,315,0.926984126984127,0.7373737373737373,292,23,2101,104
0.6605308651924133,316,0.9240506329113924,0.7373737373737373,292,24,2100,104
0.6515082716941833,318,0.9213836477987422,0.73989898989899,293,25,2099,103
0.6512112617492676,319,0.9216300940438872,0.7424242424242424,294,25,2099,102
0.6441169381141663,320,0.921875,0.7449494949494949,295,25,2099,101
0.6421929597854614,321,0.9221183800623053,0.7474747474747475,296,25,2099,100
0.6416767239570618,322,0.922360248447205,0.75,297,25,2099,99
0.638087272644043,323,0.9226006191950464,0.7525252525252525,298,25,2099,98
0.6326291561126709,324,0.9228395061728395,0.7550505050505051,299,25,2099,97
0.6315358281135559,325,0.9230769230769231,0.7575757575757576,300,25,2099,96
0.6306976675987244,326,0.9233128834355828,0.76010101010101,301,25,2099,95
0.6246187090873718,327,0.9235474006116208,0.7626262626262627,302,25,2099,94
0.6231839656829834,328,0.9207317073170732,0.7626262626262627,302,26,2098,94
0.621185302734375,329,0.9209726443768997,0.7651515151515151,303,26,2098,93
0.6194676160812378,330,0.9212121212121213,0.7676767676767676,304,26,2098,92
0.6154819130897522,331,0.918429003021148,0.7676767676767676,304,27,2097,92
0.6145254373550415,332,0.9186746987951807,0.7702020202020202,305,27,2097,91
0.6083986759185791,333,0.9159159159159159,0.7702020202020202,305,28,2096,91
0.6038920283317566,334,0.9161676646706587,0.7727272727272727,306,28,2096,90
0.6036738157272339,335,0.9164179104477612,0.7752525252525253,307,28,2096,89
0.6034306287765503,336,0.9136904761904762,0.7752525252525253,307,29,2095,89
0.6007725596427917,337,0.913946587537092,0.7777777777777778,308,29,2095,88
0.5995126962661743,338,0.9142011834319527,0.7803030303030303,309,29,2095,87
0.596883237361908,339,0.911504424778761,0.7803030303030303,309,30,2094,87
0.586126983165741,340,0.9088235294117647,0.7803030303030303,309,31,2093,87
0.5833054780960083,341,0.9090909090909091,0.7828282828282829,310,31,2093,86
0.5804526805877686,342,0.9064327485380117,0.7828282828282829,310,32,2092,86
0.5773026943206787,344,0.9040697674418605,0.7853535353535354,311,33,2091,85
0.5762230753898621,345,0.9014492753623189,0.7853535353535354,311,34,2090,85
0.573188841342926,347,0.899135446685879,0.7878787878787878,312,35,2089,84
0.5729255676269531,348,0.8994252873563219,0.7904040404040404,313,35,2089,83
0.5682411193847656,349,0.8997134670487106,0.7929292929292929,314,35,2089,82
0.5681363940238953,350,0.8971428571428571,0.7929292929292929,314,36,2088,82
0.5664504766464233,351,0.8974358974358975,0.7954545454545454,315,36,2088,81
0.5552840828895569,352,0.8948863636363636,0.7954545454545454,315,37,2087,81
0.5515038967132568,353,0.8923512747875354,0.7954545454545454,315,38,2086,81
0.5513849854469299,354,0.8926553672316384,0.797979797979798,316,38,2086,80
0.5466474294662476,355,0.8929577464788733,0.8005050505050505,317,38,2086,79
0.5435609221458435,356,0.8904494382022472,0.8005050505050505,317,39,2085,79
0.5373519062995911,357,0.8907563025210085,0.803030303030303,318,39,2085,78
0.537172257900238,358,0.8910614525139665,0.8055555555555556,319,39,2085,77
0.5311888456344604,360,0.8888888888888888,0.8080808080808081,320,40,2084,76
0.52939373254776,361,0.8864265927977839,0.8080808080808081,320,41,2083,76
0.5287169814109802,362,0.8867403314917127,0.8106060606060606,321,41,2083,75
0.527207612991333,363,0.8842975206611571,0.8106060606060606,321,42,2082,75
0.5243546962738037,364,0.8846153846153846,0.8131313131313131,322,42,2082,74
0.5204024314880371,365,0.8849315068493151,0.8156565656565656,323,42,2082,73
0.5170177221298218,366,0.8825136612021858,0.8156565656565656,323,43,2081,73
0.5134730935096741,367,0.8828337874659401,0.8181818181818182,324,43,2081,72
0.5131735801696777,369,0.8834688346883469,0.8232323232323232,326,43,2081,70
0.5112589001655579,371,0.8840970350404312,0.8282828282828283,328,43,2081,68
0.5107005834579468,372,0.8844086021505376,0.8308080808080808,329,43,2081,67
0.5098403096199036,373,0.8847184986595175,0.8333333333333334,330,43,2081,66
0.5086864829063416,374,0.8850267379679144,0.8358585858585859,331,43,2081,65
0.5053048729896545,375,0.8853333333333333,0.8383838383838383,332,43,2081,64
0.5012452006340027,376,0.8829787234042553,0.8383838383838383,332,44,2080,64
0.49756792187690735,377,0.883289124668435,0.8409090909090909,333,44,2080,63
0.49558377265930176,378,0.8835978835978836,0.8434343434343434,334,44,2080,62
0.4929652214050293,379,0.8812664907651715,0.8434343434343434,334,45,2079,62
0.48608511686325073,380,0.881578947368421,0.8459595959595959,335,45,2079,61
0.48497965931892395,382,0.8821989528795812,0.851010101010101,337,45,2079,59
0.4826832413673401,383,0.8825065274151436,0.8535353535353535,338,45,2079,58
0.4777457118034363,384,0.8802083333333334,0.8535353535353535,338,46,2078,58
0.47077324986457825,385,0.8779220779220779,0.8535353535353535,338,47,2077,58
0.4704720973968506,386,0.8756476683937824,0.8535353535353535,338,48,2076,58
0.47021767497062683,387,0.8733850129198967,0.8535353535353535,338,49,2075,58
0.46976518630981445,388,0.8711340206185567,0.8535353535353535,338,50,2074,58
0.46526607871055603,389,0.87146529562982,0.8560606060606061,339,50,2074,57
0.45882052183151245,390,0.8717948717948718,0.8585858585858586,340,50,2074,56
0.4584888219833374,391,0.8695652173913043,0.8585858585858586,340,51,2073,56
0.4584710896015167,392,0.8673469387755102,0.8585858585858586,340,52,2072,56
0.44909295439720154,394,0.8654822335025381,0.8611111111111112,341,53,2071,55
0.44041550159454346,395,0.8632911392405064,0.8611111111111112,341,54,2070,55
